Tokens,Tags
"['The', 'food', 'is', 'good', 'and', 'tasty', '.', 'It', 'costs', '13', 'RM', 'for', 'the', 'large', 'tomato', 'chicken', 'and', 'beef', 'rendang', 'plate', ',', 'and', '16', 'RM', 'for', 'the', 'fried', 'chicken', 'and', 'squid', '.', 'Drinks', 'are', 'cheap', ',', 'just', '2', 'RM', 'for', 'TehO', '-', 'Ice', '.', 'There', 'are', 'plenty', 'of', 'tables', ',', 'and', 'the', 'place', 'is', 'clean', 'for', 'eating', '.', 'I', 'think', 'the', 'food', 'prices', 'are', 'reasonable', '.', 'It', 'is', 'worth', 'waiting', 'in', 'the', 'long', 'queue', '.', 'Tourists', 'should', 'give', 'it', 'a', 'try', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'good', 'and', 'tasty', '.', 'It', 'costs', '13', 'RM', 'for', 'the', 'large', 'tomato', 'chicken', 'and', 'beef', 'rendang', 'plate', ',', 'and', '16', 'RM', 'for', 'the', 'fried', 'chicken', 'and', 'squid', '.', 'Drinks', 'are', 'cheap', ',', 'just', '2', 'RM', 'for', 'TehO', '-', 'Ice', '.', 'There', 'are', 'plenty', 'of', 'tables', ',', 'and', 'the', 'place', 'is', 'clean', 'for', 'eating', '.', 'I', 'think', 'the', 'food', 'prices', 'are', 'reasonable', '.', 'It', 'is', 'worth', 'waiting', 'in', 'the', 'long', 'queue', '.', 'Tourists', 'should', 'give', 'it', 'a', 'try', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'good', 'and', 'tasty', '.', 'It', 'costs', '13', 'RM', 'for', 'the', 'large', 'tomato', 'chicken', 'and', 'beef', 'rendang', 'plate', ',', 'and', '16', 'RM', 'for', 'the', 'fried', 'chicken', 'and', 'squid', '.', 'Drinks', 'are', 'cheap', ',', 'just', '2', 'RM', 'for', 'TehO', '-', 'Ice', '.', 'There', 'are', 'plenty', 'of', 'tables', ',', 'and', 'the', 'place', 'is', 'clean', 'for', 'eating', '.', 'I', 'think', 'the', 'food', 'prices', 'are', 'reasonable', '.', 'It', 'is', 'worth', 'waiting', 'in', 'the', 'long', 'queue', '.', 'Tourists', 'should', 'give', 'it', 'a', 'try', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'good', 'and', 'tasty', '.', 'It', 'costs', '13', 'RM', 'for', 'the', 'large', 'tomato', 'chicken', 'and', 'beef', 'rendang', 'plate', ',', 'and', '16', 'RM', 'for', 'the', 'fried', 'chicken', 'and', 'squid', '.', 'Drinks', 'are', 'cheap', ',', 'just', '2', 'RM', 'for', 'TehO', '-', 'Ice', '.', 'There', 'are', 'plenty', 'of', 'tables', ',', 'and', 'the', 'place', 'is', 'clean', 'for', 'eating', '.', 'I', 'think', 'the', 'food', 'prices', 'are', 'reasonable', '.', 'It', 'is', 'worth', 'waiting', 'in', 'the', 'long', 'queue', '.', 'Tourists', 'should', 'give', 'it', 'a', 'try', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Very', 'yummy', 'food', '!', 'Pretty', 'good', 'value', 'for', 'money', ',', 'I', 'ordered', 'a', 'lot', 'as', 'you', 'can', 'see', 'from', 'my', 'photo', 'and', 'it', 'was', 'very', 'reasonably', 'priced', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Very', 'yummy', 'food', '!', 'Pretty', 'good', 'value', 'for', 'money', ',', 'I', 'ordered', 'a', 'lot', 'as', 'you', 'can', 'see', 'from', 'my', 'photo', 'and', 'it', 'was', 'very', 'reasonably', 'priced', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Very', 'yummy', 'food', '!', 'Pretty', 'good', 'value', 'for', 'money', ',', 'I', 'ordered', 'a', 'lot', 'as', 'you', 'can', 'see', 'from', 'my', 'photo', 'and', 'it', 'was', 'very', 'reasonably', 'priced', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['I', 'just', 'ate', 'here', 'once', ',', '.', 'I', 'am', 'not', 'the', 'type', 'to', 'waste', 'food', ',', 'so', 'I', 'just', 'finished', 'it', 'even', 'though', 'it', 'tastes', 'quite', 'ordinary', '.', 'I', 'was', 'hoping', 'for', 'a', ""'"", 'wow', ""'"", 'factor', 'because', 'many', 'reviews', 'said', 'it', 'is', 'delicious', ',', ',', 'but', 'it', 'turns', 'out', ',', '.', 'But', 'one', 'good', 'thing', 'is', 'that', 'the', 'shop', 'is', 'always', 'clean', ',', 'which', 'is', 'good', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['I', 'just', 'ate', 'here', 'once', ',', '.', 'I', 'am', 'not', 'the', 'type', 'to', 'waste', 'food', ',', 'so', 'I', 'just', 'finished', 'it', 'even', 'though', 'it', 'tastes', 'quite', 'ordinary', '.', 'I', 'was', 'hoping', 'for', 'a', ""'"", 'wow', ""'"", 'factor', 'because', 'many', 'reviews', 'said', 'it', 'is', 'delicious', ',', ',', 'but', 'it', 'turns', 'out', ',', '.', 'But', 'one', 'good', 'thing', 'is', 'that', 'the', 'shop', 'is', 'always', 'clean', ',', 'which', 'is', 'good', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'The', 'sambal', 'and', 'other', 'side', 'dishes', 'have', 'a', 'small', 'portion', 'of', 'rice', ',', 'so', 'do', 'not', 'forget', 'to', 'order', 'extra', 'rice', '.', 'The', 'reason', 'is', 'that', 'there', 'are', 'many', 'side', 'dishes', '.', 'There', 'are', 'two', 'seating', 'areas', '.', 'If', 'you', 'want', 'air', 'conditioning', ',', 'it', 'is', 'an', 'additional', 'RM1', 'per', 'person', ',', 'but', 'it', 'is', 'quite', 'nice', '.', 'It', 'is', 'hot', 'outside', '.', 'Coway', 'water', 'is', 'provided', 'for', 'free', '.', 'The', 'iced', 'syrup', 'is', 'delicious', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'The', 'sambal', 'and', 'other', 'side', 'dishes', 'have', 'a', 'small', 'portion', 'of', 'rice', ',', 'so', 'do', 'not', 'forget', 'to', 'order', 'extra', 'rice', '.', 'The', 'reason', 'is', 'that', 'there', 'are', 'many', 'side', 'dishes', '.', 'There', 'are', 'two', 'seating', 'areas', '.', 'If', 'you', 'want', 'air', 'conditioning', ',', 'it', 'is', 'an', 'additional', 'RM1', 'per', 'person', ',', 'but', 'it', 'is', 'quite', 'nice', '.', 'It', 'is', 'hot', 'outside', '.', 'Coway', 'water', 'is', 'provided', 'for', 'free', '.', 'The', 'iced', 'syrup', 'is', 'delicious', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'The', 'sambal', 'and', 'other', 'side', 'dishes', 'have', 'a', 'small', 'portion', 'of', 'rice', ',', 'so', 'do', 'not', 'forget', 'to', 'order', 'extra', 'rice', '.', 'The', 'reason', 'is', 'that', 'there', 'are', 'many', 'side', 'dishes', '.', 'There', 'are', 'two', 'seating', 'areas', '.', 'If', 'you', 'want', 'air', 'conditioning', ',', 'it', 'is', 'an', 'additional', 'RM1', 'per', 'person', ',', 'but', 'it', 'is', 'quite', 'nice', '.', 'It', 'is', 'hot', 'outside', '.', 'Coway', 'water', 'is', 'provided', 'for', 'free', '.', 'The', 'iced', 'syrup', 'is', 'delicious', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'The', 'sambal', 'and', 'other', 'side', 'dishes', 'have', 'a', 'small', 'portion', 'of', 'rice', ',', 'so', 'do', 'not', 'forget', 'to', 'order', 'extra', 'rice', '.', 'The', 'reason', 'is', 'that', 'there', 'are', 'many', 'side', 'dishes', '.', 'There', 'are', 'two', 'seating', 'areas', '.', 'If', 'you', 'want', 'air', 'conditioning', ',', 'it', 'is', 'an', 'additional', 'RM1', 'per', 'person', ',', 'but', 'it', 'is', 'quite', 'nice', '.', 'It', 'is', 'hot', 'outside', '.', 'Coway', 'water', 'is', 'provided', 'for', 'free', '.', 'The', 'iced', 'syrup', 'is', 'delicious', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'The', 'sambal', 'and', 'other', 'side', 'dishes', 'have', 'a', 'small', 'portion', 'of', 'rice', ',', 'so', 'do', 'not', 'forget', 'to', 'order', 'extra', 'rice', '.', 'The', 'reason', 'is', 'that', 'there', 'are', 'many', 'side', 'dishes', '.', 'There', 'are', 'two', 'seating', 'areas', '.', 'If', 'you', 'want', 'air', 'conditioning', ',', 'it', 'is', 'an', 'additional', 'RM1', 'per', 'person', ',', 'but', 'it', 'is', 'quite', 'nice', '.', 'It', 'is', 'hot', 'outside', '.', 'Coway', 'water', 'is', 'provided', 'for', 'free', '.', 'The', 'iced', 'syrup', 'is', 'delicious', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '.', 'The', 'sambal', 'and', 'other', 'side', 'dishes', 'have', 'a', 'small', 'portion', 'of', 'rice', ',', 'so', 'do', 'not', 'forget', 'to', 'order', 'extra', 'rice', '.', 'The', 'reason', 'is', 'that', 'there', 'are', 'many', 'side', 'dishes', '.', 'There', 'are', 'two', 'seating', 'areas', '.', 'If', 'you', 'want', 'air', 'conditioning', ',', 'it', 'is', 'an', 'additional', 'RM1', 'per', 'person', ',', 'but', 'it', 'is', 'quite', 'nice', '.', 'It', 'is', 'hot', 'outside', '.', 'Coway', 'water', 'is', 'provided', 'for', 'free', '.', 'The', 'iced', 'syrup', 'is', 'delicious', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'taste', 'of', 'the', 'food', 'is', 'still', 'great', 'in', 'the', 'new', 'atmosphere', '.', 'HOWEVER', ',', 'I', 'am', 'very', 'disappointed', 'with', 'the', 'service', '.', 'I', 'found', 'the', 'crew', 'to', 'be', 'unkind', ',', 'without', 'a', 'smile', 'and', 'lacking', 'a', 'sense', 'of', 'service', '.', 'When', 'I', 'came', 'in', 'during', 'a', 'quiet', 'hour', ',', 'the', 'crew', 'simply', 'ignored', 'me', ',', 'and', 'one', 'of', 'them', 'even', 'left', ',', 'making', 'me', 'wait', 'to', 'place', 'my', 'order', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'taste', 'of', 'the', 'food', 'is', 'still', 'great', 'in', 'the', 'new', 'atmosphere', '.', 'HOWEVER', ',', 'I', 'am', 'very', 'disappointed', 'with', 'the', 'service', '.', 'I', 'found', 'the', 'crew', 'to', 'be', 'unkind', ',', 'without', 'a', 'smile', 'and', 'lacking', 'a', 'sense', 'of', 'service', '.', 'When', 'I', 'came', 'in', 'during', 'a', 'quiet', 'hour', ',', 'the', 'crew', 'simply', 'ignored', 'me', ',', 'and', 'one', 'of', 'them', 'even', 'left', ',', 'making', 'me', 'wait', 'to', 'place', 'my', 'order', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'taste', 'of', 'the', 'food', 'is', 'still', 'great', 'in', 'the', 'new', 'atmosphere', '.', 'HOWEVER', ',', 'I', 'am', 'very', 'disappointed', 'with', 'the', 'service', '.', 'I', 'found', 'the', 'crew', 'to', 'be', 'unkind', ',', 'without', 'a', 'smile', 'and', 'lacking', 'a', 'sense', 'of', 'service', '.', 'When', 'I', 'came', 'in', 'during', 'a', 'quiet', 'hour', ',', 'the', 'crew', 'simply', 'ignored', 'me', ',', 'and', 'one', 'of', 'them', 'even', 'left', ',', 'making', 'me', 'wait', 'to', 'place', 'my', 'order', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Has', 'quickly', 'taken', 'over', 'the', 'vacant', 'spot', 'left', 'behind', 'by', 'erstwhile', 'rival', 'nasi', 'lemak', 'antarabangsa', '-', 'wonder', 'what', 'has', 'happened', 'to', 'them', 'folks', '.', 'Anybody', 'knows', '?', 'Nasi', 'lemak', 'here', 'is', 'nothing', 'to', 'shout', 'about', 'but', 'the', 'soft', 'cuttlefish', 'gives', 'them', 'the', 'edge']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['Has', 'quickly', 'taken', 'over', 'the', 'vacant', 'spot', 'left', 'behind', 'by', 'erstwhile', 'rival', 'nasi', 'lemak', 'antarabangsa', '-', 'wonder', 'what', 'has', 'happened', 'to', 'them', 'folks', '.', 'Anybody', 'knows', '?', 'Nasi', 'lemak', 'here', 'is', 'nothing', 'to', 'shout', 'about', 'but', 'the', 'soft', 'cuttlefish', 'gives', 'them', 'the', 'edge']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['Absolutely', 'adored', 'Wanjo', 'is', 'Nasi', 'Lemak', '!', '?', 'As', 'a', 'Singaporean', ',', 'adapting', 'to', 'Malaysian', 'Nasi', 'Lemak', 'was', 'challenging', 'due', 'to', 'the', 'different', 'sambal', 'and', 'absence', 'of', 'certain', 'elements', '.', 'However', ',', 'stumbling', 'upon', 'Wanjo', 'in', 'Kampong', 'Bharu', 'was', 'a', 'game', '-', 'changer', '.', 'Their', 'sambal', ',', 'while', 'still', 'liquid', ',', 'matched', 'the', 'sweetness', 'I', 'grew', 'up', 'with', ',', 'minus', 'the', 'bothersome', 'onions', '.', 'The', 'rice', 'was', 'impeccably', 'cooked', ',', 'each', 'grain', 'separate', 'and', 'delightful', '.', 'Despite', 'the', 'absence', 'of', 'a', 'small', 'deep', '-', 'fried', 'ikan', 'kuning', ',', 'the', 'exceptional', 'Nasi', 'Lemak', 'and', 'reasonable', 'prices', 'at', 'Wanjo', 'is', 'left', 'us', 'immensely', 'satisfied', '.', 'Quick', 'service', ',', 'friendly', 'staff', ',', 'and', 'a', 'vibrant', ',', 'happy', 'crowd', 'make', 'it', 'an', 'experience', 'worth', 'repeating', '.', 'cannot', 'wait', 'to', 'return', 'for', 'more', 'of', 'Wanjo', 'is', 'Nasi', 'Lemak', 'delights', '!', '?']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Absolutely', 'adored', 'Wanjo', 'is', 'Nasi', 'Lemak', '!', '?', 'As', 'a', 'Singaporean', ',', 'adapting', 'to', 'Malaysian', 'Nasi', 'Lemak', 'was', 'challenging', 'due', 'to', 'the', 'different', 'sambal', 'and', 'absence', 'of', 'certain', 'elements', '.', 'However', ',', 'stumbling', 'upon', 'Wanjo', 'in', 'Kampong', 'Bharu', 'was', 'a', 'game', '-', 'changer', '.', 'Their', 'sambal', ',', 'while', 'still', 'liquid', ',', 'matched', 'the', 'sweetness', 'I', 'grew', 'up', 'with', ',', 'minus', 'the', 'bothersome', 'onions', '.', 'The', 'rice', 'was', 'impeccably', 'cooked', ',', 'each', 'grain', 'separate', 'and', 'delightful', '.', 'Despite', 'the', 'absence', 'of', 'a', 'small', 'deep', '-', 'fried', 'ikan', 'kuning', ',', 'the', 'exceptional', 'Nasi', 'Lemak', 'and', 'reasonable', 'prices', 'at', 'Wanjo', 'is', 'left', 'us', 'immensely', 'satisfied', '.', 'Quick', 'service', ',', 'friendly', 'staff', ',', 'and', 'a', 'vibrant', ',', 'happy', 'crowd', 'make', 'it', 'an', 'experience', 'worth', 'repeating', '.', 'cannot', 'wait', 'to', 'return', 'for', 'more', 'of', 'Wanjo', 'is', 'Nasi', 'Lemak', 'delights', '!', '?']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Absolutely', 'adored', 'Wanjo', 'is', 'Nasi', 'Lemak', '!', '?', 'As', 'a', 'Singaporean', ',', 'adapting', 'to', 'Malaysian', 'Nasi', 'Lemak', 'was', 'challenging', 'due', 'to', 'the', 'different', 'sambal', 'and', 'absence', 'of', 'certain', 'elements', '.', 'However', ',', 'stumbling', 'upon', 'Wanjo', 'in', 'Kampong', 'Bharu', 'was', 'a', 'game', '-', 'changer', '.', 'Their', 'sambal', ',', 'while', 'still', 'liquid', ',', 'matched', 'the', 'sweetness', 'I', 'grew', 'up', 'with', ',', 'minus', 'the', 'bothersome', 'onions', '.', 'The', 'rice', 'was', 'impeccably', 'cooked', ',', 'each', 'grain', 'separate', 'and', 'delightful', '.', 'Despite', 'the', 'absence', 'of', 'a', 'small', 'deep', '-', 'fried', 'ikan', 'kuning', ',', 'the', 'exceptional', 'Nasi', 'Lemak', 'and', 'reasonable', 'prices', 'at', 'Wanjo', 'is', 'left', 'us', 'immensely', 'satisfied', '.', 'Quick', 'service', ',', 'friendly', 'staff', ',', 'and', 'a', 'vibrant', ',', 'happy', 'crowd', 'make', 'it', 'an', 'experience', 'worth', 'repeating', '.', 'cannot', 'wait', 'to', 'return', 'for', 'more', 'of', 'Wanjo', 'is', 'Nasi', 'Lemak', 'delights', '!', '?']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
